Year,Month,Day,Hour,Minute,Sensor_ID,Normalized_Temp,Normalized_Vibration,Normalized_Pressure,Normalized_Voltage,Normalized_Current,FFT_Feature1,FFT_Feature2,Anomaly_Score,Fault_Type,Fault_Status
2015,1,17,22,41,181,0.3624431253013457,0.2608775320567092,0.6861233859668735,0.6375162317156948,0.486918211089288,0.438008538068702,0.44465988901078307,0.5738298659448202,1,1
2015,1,3,14,35,159,0.358365786311869,0.5168992790202397,0.643210508645592,0.2254481657945789,0.4672423519566867,0.2497816993422774,0.17548350174185856,0.04697324232969313,1,1
2015,1,1,3,49,122,0.6153138883762395,0.503171657517021,0.34799335139312465,0.6730872015551548,0.42015114567648887,0.2516277954224451,0.34171020373151983,0.208644751719469,1,1
2015,1,16,4,17,118,0.7449938673360952,0.5406653819243077,0.42885864515631206,0.5823905444848371,0.29806748487963136,0.2529071731596181,0.3001825062798234,0.16321616452171392,1,1
2015,1,24,1,2,162,0.31308361526316647,0.7046238716521579,0.4746081114551685,0.47610821914052204,0.4392696498502913,0.14051637127091104,0.4028012495764743,0.2128592618358924,1,1
2015,1,20,4,36,109,0.5627564095230672,0.2078361634138444,0.3911066352303419,0.4985610372085545,0.3943184181171321,0.042860576193149195,0.6224843716222299,0.345101822104409,1,1
2015,1,10,1,21,175,0.6373810397135515,0.480018193631787,0.35453353508380003,0.6862696727040581,0.41890772863625353,0.0204279059758476,0.13197482128759927,0.07898369226384896,1,1
2015,1,8,3,48,159,0.3469834807780939,0.4282864625002009,0.5446260868267175,0.22776240329256717,0.2616289778610098,0.3559438747359846,0.4702644423976977,0.9556420716864079,1,1
2015,1,27,21,49,167,0.7350855586004785,0.25951924391916226,0.4341773089678383,0.7156264786226623,0.4403095634411812,0.970923298371326,0.984539187287265,0.10674363838541694,1,1
2015,1,22,9,28,197,0.6024668671597813,0.3166013070342211,0.6609869915581357,0.5441680559364012,0.5459397934762841,0.04911366564664056,0.9449906667150321,0.22869574232629677,1,1
2015,1,8,12,51,125,0.6863741760777832,0.3021529705825938,0.5966000518277379,0.6708597560712078,0.5347201744951775,0.6172076279577092,0.8818157224576312,0.9999261451088052,1,1
2015,1,20,22,45,153,0.35740795589264013,0.41204839823455847,0.37671847409937187,0.4001625957365155,0.27093109888120775,0.4607933903300038,0.1938400009045163,0.30801346645823796,1,1
2015,1,4,20,54,106,0.6998004699425625,0.30340031243646104,0.4660191808861802,0.5277795656500434,0.4574867033703868,0.22785107972344235,0.031333859244323935,0.04542097942386536,1,1
2015,2,24,4,54,134,0.40006636300120535,0.49645864657183725,0.7776123826902246,0.438299508353461,0.441217871040972,0.9494905036015692,0.051639794026532564,0.6679096661192995,1,1
2015,1,18,16,48,181,0.5200609212734909,0.44498059175073057,0.3243144197848918,0.5740709886480148,0.4666616226041288,0.6129914522562165,0.1807907377568811,4.67501086061084e-05,1,1
2015,1,1,18,15,140,0.6281973536279286,0.5504222869579956,0.5260415027878801,0.3726905008578443,0.5677438078457993,0.8790032097433663,0.04037361123289965,0.5644460085608233,1,1
2015,1,30,2,36,162,0.6805391347233706,0.22162598682614779,0.28830596451819535,0.572327642684356,0.4499223272183727,0.3931506515881077,0.999984013744908,0.26140789145366483,1,1
2015,1,8,17,15,189,0.5712949844866039,0.40970456129065136,0.38743302058233803,0.4933226557551822,0.5729640261660832,0.32833098156811524,0.6592187425305353,0.9542467314132618,1,1
2015,1,16,19,2,123,0.5502119294400528,0.57910251772576,0.29523743412863096,0.5185630301273683,0.5635388156305514,0.9999822789802838,0.5288393862379601,0.541821396196142,1,1
2015,1,12,1,22,110,0.6619157633669704,0.437960741081093,0.46714639773174516,0.6301923755019119,0.3397524288324646,0.9422988479077911,0.08993475125966267,0.8897744005404402,1,1
2015,1,22,7,38,126,0.4746671279687651,0.2563830992587493,0.5091971526574317,0.498037443650557,0.5969739087911959,0.8042053386758966,0.5750549774988142,0.5310888597994622,1,1
2015,2,28,18,24,179,0.5098757233708995,0.36964943477807016,0.5395964542563326,0.40624761307557655,0.43694776191141027,0.9999822789802838,0.04748949050378982,0.741424774065928,1,1
2015,1,28,6,29,109,0.541967246912478,0.4847159306435483,0.382116869140646,0.783024093201923,0.48609082681269755,0.7229979974810307,0.2971571990624768,0.1055362491483471,1,1
2015,1,21,3,54,135,0.48806883880052443,0.5362133311529743,0.4053285625708852,0.32318359762866317,0.37923892439420603,0.036605389848669914,0.6050767929671049,0.5036131622157703,1,1
2015,1,16,12,26,146,0.3699141231883234,0.5164452908848184,0.6034469615058287,0.4887837328317053,0.4487738012539605,0.3036275854955754,0.2832553950390404,0.8938165156995401,1,1
2015,1,15,21,49,190,0.4768572510776873,0.6584735888013092,0.5441193200316871,0.6853550518946028,0.1990609703025682,0.9641015698145083,0.6084177623708895,0.22660732594001742,1,1
2015,2,17,21,11,116,0.42603604279174934,0.5319111619143414,0.6394975785437241,0.44858661435409275,0.5627174499356296,0.9694723364104008,0.04531728676525023,0.6293735491231798,1,1
2015,1,24,8,24,182,0.4663364446511301,0.4195510601615302,0.6137360396165552,0.4624998131054956,0.5833601718917146,0.37033157520476256,0.21133289480601783,0.1830164773227374,1,1
2015,1,26,0,44,136,0.503947773110251,0.48797039473067844,0.7556378216098308,0.5140397713159848,0.42541279250063146,0.18896703414412858,0.5754267172934718,0.11945936895092359,1,1
2015,1,24,13,56,192,0.6753276283169177,0.4857450963015913,0.3166613696101307,0.6100667316672604,0.364570037594324,0.2556249177847859,0.32298990758106816,0.03367577839137056,1,1
2015,2,7,8,21,162,0.423992499552654,0.285087881202356,0.5940895726255586,0.5708410113326253,0.2721707811104378,0.34130448937105234,0.08743306690409516,0.9817371681760108,1,1
2015,1,9,23,57,161,0.4900241430676285,0.47306599448678605,0.3888769626192487,0.6462964285074532,0.441381088743122,0.7346181339674254,0.717301046551941,0.03853371390079614,1,1
2015,2,13,4,24,192,0.4835382811452316,0.3473159122996107,0.33354690607379694,0.49322992741513927,0.333606375844182,0.06396750296888162,0.7787552133997252,0.592937849412768,1,1
2015,1,9,21,41,123,0.26886225042927675,0.42130415080005323,0.5282936150706411,0.3899025057771985,0.653593641570066,0.9767029271495536,0.5920427956356343,0.3556352812150717,1,1
2015,1,1,1,52,182,0.4838250063190024,0.3541426447525299,0.4295877488775556,0.5707617405933116,0.5430965081655906,0.0002153368155285,0.9020362502299155,0.054612473442986316,1,1
2015,1,22,12,42,184,0.63912818589778,0.4308150738058607,0.4950514401419575,0.5052051056032587,0.3304809118430349,0.29210826170210563,0.016203249278933893,0.6464245979694306,1,1
2015,1,4,6,34,188,0.6576817813304412,0.3571415999035608,0.5401769292329741,0.5832482941979452,0.5831943770191704,0.627656001197086,0.3831042906481124,0.6977163272690148,1,1
2015,1,14,18,58,189,0.4159408019223132,0.5584514877201825,0.46835949416400763,0.6476153117320769,0.5445534982026553,0.5371002459016567,0.5073812179154575,0.3650917826072968,1,1
2015,1,14,17,6,188,0.6775054228047718,0.5428348182103895,0.7077669962198068,0.4578220319896197,0.6890052997266027,0.6019261064729101,0.5519243116602632,0.47139622898484035,1,1
2015,1,15,20,24,117,0.6424203501529222,0.3058230436850586,0.4049934378071086,0.5921931278045902,0.3118780900226471,0.17078001967200293,0.5434152796974137,0.893164425005933,1,1
2015,1,12,9,53,119,0.3658553299999628,0.5988899862575774,0.585009330067576,0.6462241771721104,0.5907102026942059,0.14474223200009262,0.024330602517388993,0.6272961587435217,1,1
2015,1,23,14,48,196,0.6892958712167818,0.5903863333924693,0.45786277108990087,0.4403161429228773,0.43583444162199336,0.9999822789802838,0.5754884727411973,0.07894177976794549,1,1
2015,1,24,3,12,160,0.4263323469570994,0.43477247107193606,0.4572792934894116,0.5673244298699689,0.5241330274272429,0.38719370878767,0.42856927413072693,0.5369463657653594,1,1
2015,1,1,0,33,180,0.5119506831414722,0.41204426348907175,0.13961480708189405,0.48421305367087647,0.5226539411709656,0.4225605600809153,0.6110996435609694,0.6131574947959111,1,1
2015,1,17,10,20,100,0.38529761857857436,0.5932976868610289,0.35899295586917973,0.6210882781367102,0.5866332222119702,0.27562646712578853,0.1767132099307678,0.4113476640846823,1,1
2015,1,1,10,42,164,0.4363757587776286,0.2078361634138444,0.42790376053003387,0.5303163847244887,0.6106713182430508,0.2917503335134766,0.11853780818331959,4.67501086061084e-05,1,1
2015,1,22,8,2,169,0.38332785911457123,0.5277605629981832,0.40821958165597305,0.6336890960675678,0.6170714464241465,0.4130046171991251,0.34783291994249677,0.9150386602823455,1,1
2015,1,24,22,41,181,0.5061048683711451,0.4795805302041074,0.4567971384997667,0.46368099145931463,0.580020670631421,0.47741376325784174,0.7137042496503303,0.06944432860827499,1,1
2015,1,30,19,40,198,0.4604347076659812,0.6853079541907086,0.338130257463007,0.5521829574017286,0.2790721662399898,0.3211057485902258,0.8424133157190367,0.28250129416825714,1,1
2015,1,26,20,21,154,0.5667459516368958,0.4795544860207048,0.40629115538909094,0.48724069355912014,0.6899237266758629,0.9999822789802838,0.22012078452987607,0.41867647917384376,1,1
2015,1,21,5,21,153,0.39744314820487453,0.3436247058171372,0.5602564343884741,0.4449314515975034,0.3947350391912093,0.06359871602874693,0.4164776566364588,0.9999261451088052,1,1
2015,2,16,18,7,176,0.5657303424274444,0.43779203997754285,0.7197003951633504,0.6656286149122002,0.4270889434296304,0.2395741883404059,0.24032222882943804,0.17722338993135986,1,1
2015,1,24,6,40,107,0.6531743043882633,0.41076717096864335,0.44844213427586943,0.618285675029529,0.3269119900539247,0.0485131521863992,0.6268687345153854,0.42747601437267824,1,1
2015,1,2,8,0,164,0.707980445559925,0.368986472013687,0.4703004738417507,0.711276804986947,0.1990609703025682,0.7510967174059853,0.4743456622469006,0.5650335816354944,1,1
2015,1,14,11,4,117,0.7132163781172685,0.4250445836828854,0.47741986124485275,0.6819098824292045,0.49834194727511455,0.9100100897451473,0.4315381385725893,0.09230874971004947,1,1
2015,1,1,11,18,166,0.5707609036172097,0.7038856103939741,0.4515180450307657,0.7008582541147665,0.5901698189272305,0.9570041488300906,0.24960266569828674,0.6462977749035109,1,1
2015,1,3,19,12,188,0.41295407757301555,0.752395025912214,0.46798242145436847,0.6265106611236584,0.42918305540454543,0.12748216043220525,0.6299367657511711,0.43111136681350654,1,1
2015,1,28,1,9,144,0.7358290907762568,0.5346338080218624,0.5332524138442521,0.45904747966499215,0.3288116379654304,0.3501743643006459,0.17326342368320607,0.778249917541033,1,1
2015,1,30,21,37,159,0.6825304846809186,0.2924522968770308,0.7620262292188688,0.6638467960935639,0.4998186273382851,0.6025066870680226,0.33477478266309774,0.6276830848141531,1,1
2015,1,28,13,52,118,0.5148893325365307,0.3917100030928488,0.639166294511801,0.6774896585157234,0.5158183586238058,0.4757936446636207,0.9636057307089556,0.1787908924253745,1,1
2015,1,28,6,4,172,0.39995018590222914,0.5630614271110495,0.5058140709989636,0.7590232788748061,0.47915556428734984,0.05004842469040703,0.46929216801675255,0.5394134556562441,1,1
2015,1,1,7,46,124,0.506877198745162,0.5370792558850659,0.6587500844392865,0.6941932736077451,0.4248741481195831,0.7582087537481993,0.4336839188767986,0.06212716694349711,1,1
2015,1,17,17,16,114,0.45402252722277725,0.27567970788428403,0.7488396029484787,0.49613956069453596,0.3197753269469196,0.6988399591382565,0.7514146594594446,0.1554358553070418,1,1
2015,1,28,3,35,175,0.578153784701122,0.21796399074525677,0.5370794603396183,0.5179396252556634,0.4250712454772921,0.6025728960129796,0.654772527450634,0.5867657715757185,1,1
2015,1,11,8,48,105,0.6847974151054133,0.6068347202469367,0.48848206763305674,0.6165991205048104,0.45248129710177243,0.6247989513297535,0.29531599288774574,0.3526980173829027,1,1
2015,1,27,13,4,115,0.41502162133611004,0.3133192053182187,0.41666197248958325,0.5837971800338922,0.49587193183663475,0.9558975610142855,0.8219918391379101,0.44282254027722145,1,1
2015,2,28,10,45,113,0.7273285032312009,0.2683863384726477,0.31091054203945784,0.4090756412914775,0.5202133305482183,0.9751025994966732,0.24778217721374615,0.07249538269848314,1,1
2015,1,23,2,50,151,0.594768022939083,0.45049293926818035,0.5102154688232489,0.453866107711092,0.6148646294630215,0.6544985278393216,0.8931761656864711,0.7936818179890953,1,1
2015,1,24,19,36,110,0.6077742471793361,0.5048870698515566,0.4811456825357131,0.6041135801477104,0.3353894188983242,0.6080609480307578,0.7929686020922477,0.465848924068319,1,1
2015,1,25,19,52,104,0.4440011048510667,0.46654893572848233,0.557360187993528,0.7235691149540141,0.2819019593625699,0.6370200183695146,0.8298843257383952,0.4213010712097245,1,1
2015,1,9,14,56,139,0.595277361807372,0.4593809452892611,0.24549673250134108,0.750349883540675,0.3420560884827371,0.41611881108747295,0.16780315172148302,0.9914778249422161,1,1
2015,1,16,0,36,197,0.48653046812422174,0.43523258881324495,0.4079661021126379,0.612782722818167,0.6205546686627559,0.48896378504877336,0.22025328162275565,0.16110250292240974,1,1
2015,1,3,11,30,191,0.354176449812538,0.5043127276204625,0.5198418708757255,0.30357973152746315,0.743977300279942,0.7076988713831441,0.4822481209510774,0.03526667356039434,1,1
2015,1,5,7,23,103,0.6883584145260088,0.383965433671339,0.3104822115198104,0.5707896180990804,0.37469673780066726,0.9847684702095811,0.18658893590369557,0.375674328913384,1,1
2015,1,2,5,17,139,0.5041699206566127,0.48942632430505795,0.26281967846724824,0.7647478559622529,0.5565847995158485,0.7393350088596579,0.46932894186380775,0.8550575063611242,1,1
2015,2,29,18,24,119,0.3893975876122475,0.2866213889483887,0.45232958504494086,0.32360704154002723,0.6374561900873104,0.0935659712297242,0.2519451000748205,0.8323138906779071,1,1
2015,1,3,21,48,117,0.4719907308546252,0.5458546477374809,0.6986253896456658,0.6657654859195116,0.5762198350208513,0.5275815393537908,0.7626736364167707,0.2709725775122274,1,1
2015,1,24,1,48,197,0.531392265713924,0.40577329687576497,0.4160453800247662,0.5880856923453186,0.6752626281246545,0.36301077282645644,8.434697043957495e-05,0.8076449354603946,1,1
2015,2,6,6,56,108,0.6246487813712438,0.4742288726303168,0.6568122886509495,0.5661778032943902,0.6771383299287879,0.5542603195691999,0.6708103761537867,0.1321034576230951,1,1
2015,1,27,1,31,135,0.43148139469312885,0.28677245395771855,0.4482698431717365,0.6631898763619766,0.2504564290549111,0.2712332113888425,0.132921037879484,0.7274937455979952,1,1
2015,1,7,14,30,148,0.5099771411258882,0.6359569197992213,0.5371700402043592,0.658529545644752,0.40111138408165414,0.40278982017254716,0.47416022228935073,0.4353351944315137,1,1
2015,1,13,19,59,198,0.5317666589305914,0.5624066005372329,0.4671478606042356,0.4798098203249083,0.621753862677364,0.5463344445841998,0.5954173171085587,0.7267762482370227,1,1
2015,1,26,12,31,160,0.3244168372234581,0.4634138854600518,0.5249605663743154,0.8419516971578906,0.5390016424254764,0.5007233842500931,0.898822416241115,0.3592974996712203,1,1
2015,1,15,16,19,123,0.5892788508346047,0.3671710679711538,0.4895770208242515,0.5700248776137136,0.48392825463416106,0.3186153640445819,0.6207216278377673,0.8880343347059677,1,1
2015,1,31,10,29,117,0.561896143815116,0.4394636997625825,0.49691454082303815,0.7676938310625624,0.30202511050289454,0.20420784113077667,0.12685501474724734,0.19584203552095464,1,1
2015,2,6,15,37,155,0.31371923193653617,0.4930150834652631,0.453209546777641,0.5381682809947099,0.5633659319181338,0.13036378695417514,0.06746830809068846,0.8458324282721216,1,1
2015,1,31,20,32,145,0.3257780802793994,0.4693425311819814,0.5212362114331239,0.49830785122187654,0.2905097220645024,0.3447855799979343,0.23383939755232802,0.6703302808812741,1,1
2015,1,14,21,53,117,0.59386139786699,0.46828240666010396,0.5383271639679036,0.6401293354295982,0.5458615534786112,0.5309467329501786,0.9976525182244417,0.15797135430282327,1,1
2015,2,26,21,41,104,0.7104851178899373,0.43729932055438947,0.6778265669277568,0.38891861718063314,0.4641658022109226,0.33337542355457467,0.3077995896491295,0.6665794646123595,1,1
2015,1,20,4,40,197,0.40010034482275986,0.6127759401590941,0.6670220899353397,0.6181240834974826,0.23695925270291693,0.38455705997511175,0.562838354173955,0.06720386634998549,1,1
2015,2,23,20,25,183,0.7371101286654761,0.536847658628579,0.763094062126911,0.6259638576833368,0.30959623174548684,0.4252215361976028,0.8050560110987813,0.29026796378240766,1,1
2015,1,21,10,20,197,0.5339551438987256,0.4478869874467714,0.5222168485131327,0.58574428273558,0.5976215031951877,0.9407689032710701,0.4492239660910076,0.3062523729665129,1,1
2015,1,16,19,59,153,0.6834685897477867,0.5712371285980076,0.3977194896214545,0.47379931022225963,0.5582070878826516,0.200462598511105,0.7740903025519413,0.8466342622847548,1,1
2015,1,1,5,25,146,0.5897479818528162,0.5199696479530388,0.4320496290128068,0.6435188526709298,0.3693228335005831,0.9426974554523119,0.6129784467912791,0.4880724287502204,1,1
2015,1,17,10,23,169,0.5383129011687785,0.4982462040020496,0.32338945986005674,0.5167152962006794,0.23275309026082935,0.6373726070227818,0.06668512018507479,0.9491941505652034,1,1
2015,1,1,20,11,109,0.5007915218163633,0.37467014053197095,0.46574421336972815,0.43965400632894175,0.387330069257238,0.5353775001231891,0.6227529881467899,0.5220689574276514,1,1
2015,1,8,10,25,138,0.5835798008957996,0.43585940328570527,0.739899344568,0.526888591140785,0.2723447561247381,0.12583388769655743,0.30652553641665653,0.2284752163516231,1,1
2015,1,16,12,37,127,0.6454060990554646,0.36360655177523993,0.40148330880128247,0.3488092750176577,0.416138481892113,0.2082183126890214,0.12924575302516203,0.19480806428379746,1,1
2015,1,10,16,38,158,0.3184325827595747,0.7743880429416072,0.4859937835671973,0.6674502122056457,0.6277561101164377,0.14966342445632463,0.2931479974615891,0.48696308815261535,1,1
2015,1,20,14,9,174,0.7314073679918014,0.4009340253110229,0.36966162467230274,0.6448800767208932,0.34574480153450465,0.9999822789802838,0.8184200825510894,0.8871544365414726,1,1
2015,2,31,15,49,186,0.386445979292288,0.39563806542108265,0.5715111695639645,0.5898458929225576,0.7972138311450857,0.18013407025237876,0.5485689610393895,0.9999261451088052,1,1
2015,1,23,16,14,147,0.4876301163217714,0.511082022427878,0.4867007834021042,0.7605325653914567,0.3624449391603939,0.8951196206346661,0.5627760102466078,0.6558769753512803,1,1
2015,1,1,17,27,135,0.5412742944933921,0.4102602310572042,0.47537433754806047,0.5606610523472357,0.39024447024111103,0.20019670090653652,0.999984013744908,0.9480527380902254,1,1
2015,1,24,8,21,190,0.6468485286300778,0.48782525974225466,0.3919847123052551,0.6127079001556557,0.38223123330050307,0.746948981099177,0.6436990666966672,0.691823833759441,1,1
2015,1,22,9,22,102,0.5063936109612746,0.6988622359796116,0.47690506254237514,0.4145153545166012,0.4721253624711102,0.9999822789802838,0.23550981467583298,0.18089186034582766,1,1
2015,1,25,8,19,187,0.5168824335613216,0.22470252453014455,0.6247843508315777,0.5063485453718921,0.4170632714007964,0.34880252174759363,0.11657569833808412,0.8225320417086985,1,1
2015,2,14,7,24,118,0.37103187062510495,0.2078361634138444,0.5230250964312287,0.4844609315919501,0.46891379403913863,0.6058024803184298,0.41435399288253466,0.16496156207107524,1,1
2015,2,31,21,45,165,0.7675401276802748,0.44558451241358005,0.2672441872994429,0.7057186844914822,0.39416491460993586,0.8834971529079897,0.7300998889887942,0.8349705093101564,1,1
2015,1,28,9,14,119,0.4526262500164521,0.3819701592855601,0.5815538899686988,0.5610151409143112,0.4405044611138402,0.40489687774712185,0.2627057182288484,0.15179350307459252,1,1
2015,1,3,2,52,116,0.32328458295286283,0.47940636118659796,0.33475805372662837,0.5784298992638225,0.3560509100084709,0.3388916042997091,0.8293808555152018,0.5032574430755707,1,1
2015,2,4,2,17,146,0.5994056434179981,0.49734268566914647,0.6328508207417404,0.6933043530021488,0.5723277141810261,0.21139171473575374,0.8841134066571003,0.3787254934113831,1,1
2015,2,10,18,6,183,0.8056522316717726,0.6254915148797573,0.3008069267487423,0.3772295363122538,0.5092308092726516,0.11386830471342489,0.39444306063363366,0.07569062266021784,1,1
2015,1,10,12,39,112,0.3581031387608178,0.49960052842939556,0.5385595444622304,0.4679746856312744,0.7218679690811505,0.0014890474302844251,0.09750553439223085,4.67501086061084e-05,1,1
2015,1,29,17,22,190,0.6512496052344728,0.4681742715798965,0.5865310759504583,0.4742629260398174,0.459060272099642,0.9999822789802838,0.49777299921668566,0.4395064664687738,1,1
2015,1,17,12,20,181,0.5061824556261617,0.4570997146368548,0.4025395094452741,0.24970366005414868,0.5966257070833086,0.6204645189667449,0.04311533804859138,0.7639540858789085,1,1
2015,1,6,2,16,128,0.40165257805970467,0.4916584190687166,0.5565297272814501,0.6708811211102358,0.5247135716349054,0.9000428912635701,0.05825708448208366,0.3018958531729181,1,1
2015,1,24,4,33,173,0.6620747529318366,0.7566253308647785,0.7265060677684144,0.5204686064347559,0.4826526849721501,0.5388923945192398,0.05604651864587133,0.865980059419596,1,1
2015,2,23,7,18,156,0.512837774885383,0.4572101621959666,0.36118841363296644,0.4213644310877761,0.42915702855214766,0.8459793372630876,0.2183849180706944,0.2267918824652614,1,1
2015,1,5,10,16,196,0.6487713918712231,0.2715552668624426,0.32680339984732965,0.4831552696283735,0.38098867322363106,0.0708458823050768,0.8684306470999306,0.49912237648801,1,1
2015,1,5,12,47,140,0.790245382631804,0.4850193512346089,0.4467007299061553,0.5302150773579457,0.279844218609264,0.4346178932124239,0.750713369565032,0.13084611165507656,1,1
2015,1,14,17,51,166,0.6013501637466809,0.5134752382109432,0.4326689340860151,0.46545612490674104,0.4623229295041459,0.15469803824954317,0.09057547820529317,0.9999261451088052,1,1
2015,1,14,15,15,153,0.5255081066125711,0.5230788290197264,0.5778659839959235,0.6105946301040017,0.4083090997210925,0.39551523706847824,0.6359691605480239,0.9904592505492203,1,1
2015,1,3,17,28,125,0.8168892186245621,0.4403247709027047,0.31180845231535204,0.3246212352547694,0.6437295469860208,0.3859169627096236,0.618023255897946,0.16778514346507897,1,1
2015,1,10,5,57,158,0.4740856644283376,0.543730380416429,0.3547666161203676,0.3601150530201777,0.5349294837952441,0.5937445432271625,0.0863863543690975,0.9613871362414181,1,1
2015,1,11,18,36,133,0.6765331325517394,0.3170603647202396,0.44547037074595114,0.6388543987523219,0.4079933886070162,0.718914766107352,0.9592620193070307,0.5789909644954668,1,1
2015,1,20,3,9,132,0.47209940513409937,0.305543745920247,0.6010787823700804,0.5418796160589577,0.3955449512132405,0.6654822701933858,0.3901322342951735,0.33237921642042734,1,1
2015,1,7,22,13,146,0.5728786162282149,0.431318693873691,0.6584588781181651,0.6034340032769979,0.49738667012796317,0.5441949727511204,0.2896993461461666,0.7353990432764635,1,1
2015,1,20,20,6,102,0.37752532427064367,0.2218769013865052,0.5110048944854146,0.7015911680488413,0.4318861729459465,0.6205525771816146,0.83772837285216,0.6738378934375472,1,1
2015,2,25,9,59,172,0.4510196675850734,0.5935524422365924,0.496727185387936,0.6241463046581859,0.5496255222363928,0.6452994509382669,0.15927513473417035,0.7624826954214544,1,1
2015,1,20,4,6,130,0.5547168508495971,0.2078361634138444,0.3212641152749387,0.7096588002348299,0.3826775107544185,0.351260730502208,0.10365189559611855,0.7010673348113795,1,1
2015,1,22,10,31,150,0.5529075769503499,0.45552081323060756,0.574486183564505,0.33019683103180403,0.4564781802904245,0.28994389082371863,0.8443485386498265,0.8918717745449589,1,1
2015,1,22,20,47,173,0.5123793746290098,0.3794047630240893,0.4485584251814783,0.7053113038497524,0.4419117640609865,0.08169007078686101,0.3979781363483822,0.4485959806378163,1,1
2015,2,27,1,3,187,0.5018602901083393,0.40841248626690896,0.5038381840074889,0.7761484743891804,0.47554452060753355,0.2683277383714529,0.6214914454836291,0.23320320905244424,1,1
2015,1,21,3,59,132,0.6930258403734362,0.2078361634138444,0.4033248040090831,0.6003863484760322,0.2471618026805663,0.0789982023241662,0.27740480872947,0.07141681990963426,1,1
2015,1,2,19,16,189,0.6127063891745193,0.30854564833625964,0.684078082720956,0.6695153858290785,0.5382312871210233,0.3732125373603591,0.1981337127006496,0.7907236004793841,1,1
2015,1,18,14,7,137,0.5090509979735826,0.590587025672117,0.49549446593945295,0.8541666886028232,0.4879967633892688,0.9040664498577397,0.09507040433164442,0.9541504029248187,1,1
2015,1,6,4,23,130,0.7877902524359329,0.6655006607486097,0.5971868933399737,0.6485898430544114,0.41785823482594936,0.9999822789802838,0.6720805800615496,0.1833975941710147,1,1
2015,1,5,19,38,192,0.4474794427691908,0.5979828161061685,0.5677853237601947,0.5316287759430532,0.4159961250353686,0.8583314646118902,0.08946780273407567,0.5052162331560993,1,1
2015,1,4,4,9,160,0.4342444094201067,0.3069939502049319,0.5304943463138251,0.5737401935210792,0.29185143903595995,0.7277171469553263,0.39753047066903213,0.7870056728591276,1,1
